"subject" "activity" "variable" "average"
"1799" 24 "LAYING" "tBodyAccJerkstdY" -0.685979796261942
"1800" 24 "LAYING" "tBodyAccJerkstdZ" -0.736374232574803
"1801" 24 "LAYING" "tBodyGyromeanX" -0.0212578096847769
"1802" 24 "LAYING" "tBodyGyromeanY" -0.0782440202677165
"1803" 24 "LAYING" "tBodyGyromeanZ" 0.0841740375981627
"1804" 24 "LAYING" "tBodyGyrostdX" -0.776199049939633
"1805" 24 "LAYING" "tBodyGyrostdY" -0.763365457296588
"1806" 24 "LAYING" "tBodyGyrostdZ" -0.708251676335958
"1807" 24 "LAYING" "tBodyGyroJerkmeanX" -0.0998294248142257
"1808" 24 "LAYING" "tBodyGyroJerkmeanY" -0.0390749421383202
"1809" 24 "LAYING" "tBodyGyroJerkmeanZ" -0.0552987683401575
"1810" 24 "LAYING" "tBodyGyroJerkstdX" -0.764490030609974
"1811" 24 "LAYING" "tBodyGyroJerkstdY" -0.792718702440945
"1812" 24 "LAYING" "tBodyGyroJerkstdZ" -0.796816516614173
"1813" 24 "LAYING" "tBodyAccMagmean" -0.620032665162467
"1814" 24 "LAYING" "tBodyAccMagstd" -0.650862147810236
"1815" 24 "LAYING" "tGravityAccMagmean" -0.620032665162467
"1816" 24 "LAYING" "tGravityAccMagstd" -0.650862147810236
"1817" 24 "LAYING" "tBodyAccJerkMagmean" -0.713667423769029
"1818" 24 "LAYING" "tBodyAccJerkMagstd" -0.689391189346457
"1819" 24 "LAYING" "tBodyGyroMagmean" -0.682447212750656
"1820" 24 "LAYING" "tBodyGyroMagstd" -0.742983126606299
"1821" 24 "LAYING" "tBodyGyroJerkMagmean" -0.791646550787402
"1822" 24 "LAYING" "tBodyGyroJerkMagstd" -0.788997850813648
"1823" 24 "LAYING" "fBodyAccmeanX" -0.707613779580052
"1824" 24 "LAYING" "fBodyAccmeanY" -0.611509042586877
"1825" 24 "LAYING" "fBodyAccmeanZ" -0.65585899482231
"1826" 24 "LAYING" "fBodyAccstdX" -0.664356691751496
"1827" 24 "LAYING" "fBodyAccstdY" -0.594676790059055
"1828" 24 "LAYING" "fBodyAccstdZ" -0.655360521446194
"1829" 24 "LAYING" "fBodyAccJerkmeanX" -0.752245372493438
"1830" 24 "LAYING" "fBodyAccJerkmeanY" -0.703641614506562
"1831" 24 "LAYING" "fBodyAccJerkmeanZ" -0.719655747391076
"1832" 24 "LAYING" "fBodyAccJerkstdX" -0.751378154304462
"1833" 24 "LAYING" "fBodyAccJerkstdY" -0.688280461860892
"1834" 24 "LAYING" "fBodyAccJerkstdZ" -0.751628687821522
"1835" 24 "LAYING" "fBodyGyromeanX" -0.722607377748032
"1836" 24 "LAYING" "fBodyGyromeanY" -0.753710479580053
"1837" 24 "LAYING" "fBodyGyromeanZ" -0.70948857687664
"1838" 24 "LAYING" "fBodyGyrostdX" -0.794063529133858
"1839" 24 "LAYING" "fBodyGyrostdY" -0.771969808976378
"1840" 24 "LAYING" "fBodyGyrostdZ" -0.735749934304462
"1841" 24 "LAYING" "fBodyAccMagmean" -0.650121872273806
"1842" 24 "LAYING" "fBodyAccMagstd" -0.705928425819685
"1843" 24 "LAYING" "fBodyBodyAccJerkMagmean" -0.696845583388451
"1844" 24 "LAYING" "fBodyBodyAccJerkMagstd" -0.682447145993307
"1845" 24 "LAYING" "fBodyBodyGyroMagmean" -0.754131617480315
"1846" 24 "LAYING" "fBodyBodyGyroMagstd" -0.782076276167979
"1847" 24 "LAYING" "fBodyBodyGyroJerkMagmean" -0.795019165380577
"1848" 24 "LAYING" "fBodyBodyGyroJerkMagstd" -0.796157264514436
"1849" 25 "SITTING" "tBodyAccmeanX" 0.275301467772127
"1850" 25 "SITTING" "tBodyAccmeanY" -0.0193221769314914
"1851" 25 "SITTING" "tBodyAccmeanZ" -0.10962903098044
"1852" 25 "SITTING" "tBodyAccstdX" -0.716264537547677
"1853" 25 "SITTING" "tBodyAccstdY" -0.531421035602689
"1854" 25 "SITTING" "tBodyAccstdZ" -0.64709556105868
"1855" 25 "SITTING" "tGravityAccmeanX" 0.672386622127139
"1856" 25 "SITTING" "tGravityAccmeanY" 0.0471601427530562
"1857" 25 "SITTING" "tGravityAccmeanZ" 0.239226040930391
"1858" 25 "SITTING" "tGravityAccstdX" -0.950017091344743
"1859" 25 "SITTING" "tGravityAccstdY" -0.901088770963325
"1860" 25 "SITTING" "tGravityAccstdZ" -0.880682330706602
"1861" 25 "SITTING" "tBodyAccJerkmeanX" 0.0817657442063814
"1862" 25 "SITTING" "tBodyAccJerkmeanY" 0.00638633884442543
"1863" 25 "SITTING" "tBodyAccJerkmeanZ" -0.010346171499489
"1864" 25 "SITTING" "tBodyAccJerkstdX" -0.79682335007335
"1865" 25 "SITTING" "tBodyAccJerkstdY" -0.722502919364303
"1866" 25 "SITTING" "tBodyAccJerkstdZ" -0.860669382640587
"1867" 25 "SITTING" "tBodyGyromeanX" -0.00298151164792176
"1868" 25 "SITTING" "tBodyGyromeanY" -0.083900354157824
"1869" 25 "SITTING" "tBodyGyromeanZ" 0.0993606079900489
"1870" 25 "SITTING" "tBodyGyrostdX" -0.683131970775061
"1871" 25 "SITTING" "tBodyGyrostdY" -0.752261013276284
"1872" 25 "SITTING" "tBodyGyrostdZ" -0.74741022
"1873" 25 "SITTING" "tBodyGyroJerkmeanX" -0.108263884562298
"1874" 25 "SITTING" "tBodyGyroJerkmeanY" -0.0389884753435208
"1875" 25 "SITTING" "tBodyGyroJerkmeanZ" -0.0555782223647433
"1876" 25 "SITTING" "tBodyGyroJerkstdX" -0.768682473178484
"1877" 25 "SITTING" "tBodyGyroJerkstdY" -0.902628080757946
"1878" 25 "SITTING" "tBodyGyroJerkstdZ" -0.831848667286064
"1879" 25 "SITTING" "tBodyAccMagmean" -0.583377749713936
"1880" 25 "SITTING" "tBodyAccMagstd" -0.659015505611247
"1881" 25 "SITTING" "tGravityAccMagmean" -0.583377749713936
"1882" 25 "SITTING" "tGravityAccMagstd" -0.659015505611247
"1883" 25 "SITTING" "tBodyAccJerkMagmean" -0.783445354474328
"1884" 25 "SITTING" "tBodyAccJerkMagstd" -0.780451867848411
"1885" 25 "SITTING" "tBodyGyroMagmean" -0.625733064258924
"1886" 25 "SITTING" "tBodyGyroMagstd" -0.68515279467066
"1887" 25 "SITTING" "tBodyGyroJerkMagmean" -0.849630706259169
"1888" 25 "SITTING" "tBodyGyroJerkMagstd" -0.872776184449878
"1889" 25 "SITTING" "fBodyAccmeanX" -0.748416509682152
"1890" 25 "SITTING" "fBodyAccmeanY" -0.600027697242054
"1891" 25 "SITTING" "fBodyAccmeanZ" -0.738509947579462
"1892" 25 "SITTING" "fBodyAccstdX" -0.705223686579951
"1893" 25 "SITTING" "fBodyAccstdY" -0.529064652290954
"1894" 25 "SITTING" "fBodyAccstdZ" -0.630224637674572
"1895" 25 "SITTING" "fBodyAccJerkmeanX" -0.804144642836186
"1896" 25 "SITTING" "fBodyAccJerkmeanY" -0.740570312249389
"1897" 25 "SITTING" "fBodyAccJerkmeanZ" -0.849504849486553
"1898" 25 "SITTING" "fBodyAccJerkstdX" -0.807712525721271
"1899" 25 "SITTING" "fBodyAccJerkstdY" -0.721707668572127
"1900" 25 "SITTING" "fBodyAccJerkstdZ" -0.870541516210269
"1901" 25 "SITTING" "fBodyGyromeanX" -0.672197763601467
"1902" 25 "SITTING" "fBodyGyromeanY" -0.81313379207824
"1903" 25 "SITTING" "fBodyGyromeanZ" -0.746832213594132
"1904" 25 "SITTING" "fBodyGyrostdX" -0.690398481943765
"1905" 25 "SITTING" "fBodyGyrostdY" -0.723584437530562
"1906" 25 "SITTING" "fBodyGyrostdZ" -0.771208929095355
"1907" 25 "SITTING" "fBodyAccMagmean" -0.69501971
"1908" 25 "SITTING" "fBodyAccMagstd" -0.695367928718826
"1909" 25 "SITTING" "fBodyBodyAccJerkMagmean" -0.779190075892421
"1910" 25 "SITTING" "fBodyBodyAccJerkMagstd" -0.783547229755501
"1911" 25 "SITTING" "fBodyBodyGyroMagmean" -0.754236109755501
"1912" 25 "SITTING" "fBodyBodyGyroMagstd" -0.697213120366748
"1913" 25 "SITTING" "fBodyBodyGyroJerkMagmean" -0.875970674743276
"1914" 25 "SITTING" "fBodyBodyGyroJerkMagstd" -0.877714953691932
"1915" 26 "SITTING" "tBodyAccmeanX" 0.2730365808625
"1916" 26 "SITTING" "tBodyAccmeanY" -0.0161687277463495
"1917" 26 "SITTING" "tBodyAccmeanZ" -0.107637894928571
"1918" 26 "SITTING" "tBodyAccstdX" -0.623101031168367
"1919" 26 "SITTING" "tBodyAccstdY" -0.585967142418112
"1920" 26 "SITTING" "tBodyAccstdZ" -0.70498062744898
"1921" 26 "SITTING" "tGravityAccmeanX" 0.615123534668367
"1922" 26 "SITTING" "tGravityAccmeanY" 0.10870478277551
"1923" 26 "SITTING" "tGravityAccmeanZ" 0.234107010472449
"1924" 26 "SITTING" "tGravityAccstdX" -0.96781789994898
"1925" 26 "SITTING" "tGravityAccstdY" -0.959713562227041
"1926" 26 "SITTING" "tGravityAccstdZ" -0.955643363545918
"1927" 26 "SITTING" "tBodyAccJerkmeanX" 0.0808743261341837
"1928" 26 "SITTING" "tBodyAccJerkmeanY" 0.00767709978181122
"1929" 26 "SITTING" "tBodyAccJerkmeanZ" -0.00724891943768878
"1930" 26 "SITTING" "tBodyAccJerkstdX" -0.682815652993112
"1931" 26 "SITTING" "tBodyAccJerkstdY" -0.678386582086227
"1932" 26 "SITTING" "tBodyAccJerkstdZ" -0.778349460841837
"1933" 26 "SITTING" "tBodyGyromeanX" -0.020659932105102
"1934" 26 "SITTING" "tBodyGyromeanY" -0.0827415060904082
"1935" 26 "SITTING" "tBodyGyromeanZ" 0.0917853294044643
"1936" 26 "SITTING" "tBodyGyrostdX" -0.766673970339286
"1937" 26 "SITTING" "tBodyGyrostdY" -0.800675471045918
"1938" 26 "SITTING" "tBodyGyrostdZ" -0.703347205619898
"1939" 26 "SITTING" "tBodyGyroJerkmeanX" -0.0988125627461224
"1940" 26 "SITTING" "tBodyGyroJerkmeanY" -0.040476400288852
"1941" 26 "SITTING" "tBodyGyroJerkmeanZ" -0.0558282743354031
"1942" 26 "SITTING" "tBodyGyroJerkstdX" -0.732321370690816
"1943" 26 "SITTING" "tBodyGyroJerkstdY" -0.836112175331633
"1944" 26 "SITTING" "tBodyGyroJerkstdZ" -0.773101524821429
"1945" 26 "SITTING" "tBodyAccMagmean" -0.600932264175765
"1946" 26 "SITTING" "tBodyAccMagstd" -0.620355788665816
"1947" 26 "SITTING" "tGravityAccMagmean" -0.600932264175765
"1948" 26 "SITTING" "tGravityAccMagstd" -0.620355788665816
"1949" 26 "SITTING" "tBodyAccJerkMagmean" -0.694917859209184
"1950" 26 "SITTING" "tBodyAccJerkMagstd" -0.677426336392347
"1951" 26 "SITTING" "tBodyGyroMagmean" -0.694597662936224
"1952" 26 "SITTING" "tBodyGyroMagstd" -0.751833690215051
"1953" 26 "SITTING" "tBodyGyroJerkMagmean" -0.798325916709184
"1954" 26 "SITTING" "tBodyGyroJerkMagstd" -0.818279112908163
"1955" 26 "SITTING" "fBodyAccmeanX" -0.65109030186199
"1956" 26 "SITTING" "fBodyAccmeanY" -0.610425833240306
"1957" 26 "SITTING" "fBodyAccmeanZ" -0.724046087155612
"1958" 26 "SITTING" "fBodyAccstdX" -0.61349959767602
"1959" 26 "SITTING" "fBodyAccstdY" -0.600274809826275
"1960" 26 "SITTING" "fBodyAccstdZ" -0.718490475765306
"1961" 26 "SITTING" "fBodyAccJerkmeanX" -0.699413168295663
"1962" 26 "SITTING" "fBodyAccJerkmeanY" -0.696726473912755
"1963" 26 "SITTING" "fBodyAccJerkmeanZ" -0.76956529125
"1964" 26 "SITTING" "fBodyAccJerkstdX" -0.694314518927551
"1965" 26 "SITTING" "fBodyAccJerkstdY" -0.6803580612
"1966" 26 "SITTING" "fBodyAccJerkstdZ" -0.78604912494898
"1967" 26 "SITTING" "fBodyGyromeanX" -0.703109561068878
"1968" 26 "SITTING" "fBodyGyromeanY" -0.799353075357143
"1969" 26 "SITTING" "fBodyGyromeanZ" -0.689404846813776
"1970" 26 "SITTING" "fBodyGyrostdX" -0.78740310059949
"1971" 26 "SITTING" "fBodyGyrostdY" -0.803635337372449
"1972" 26 "SITTING" "fBodyGyrostdZ" -0.735942384438775
"1973" 26 "SITTING" "fBodyAccMagmean" -0.6317569828625
"1974" 26 "SITTING" "fBodyAccMagstd" -0.673917799546684
"1975" 26 "SITTING" "fBodyBodyAccJerkMagmean" -0.679278323637755
"1976" 26 "SITTING" "fBodyBodyAccJerkMagstd" -0.678025758312755
"1977" 26 "SITTING" "fBodyBodyGyroMagmean" -0.770504884821429
"1978" 26 "SITTING" "fBodyBodyGyroMagstd" -0.782624320831633
"1979" 26 "SITTING" "fBodyBodyGyroJerkMagmean" -0.823865297193878
"1980" 26 "SITTING" "fBodyBodyGyroJerkMagstd" -0.823991408418367
"1981" 27 "SITTING" "tBodyAccmeanX" 0.277264567074468
"1982" 27 "SITTING" "tBodyAccmeanY" -0.0167969215592152
"1983" 27 "SITTING" "tBodyAccmeanZ" -0.110848300413564
"1984" 27 "SITTING" "tBodyAccstdX" -0.660976085218085
"1985" 27 "SITTING" "tBodyAccstdY" -0.630460488658511
"1986" 27 "SITTING" "tBodyAccstdZ" -0.68321532587766
"1987" 27 "SITTING" "tGravityAccmeanX" 0.627230079867021
"1988" 27 "SITTING" "tGravityAccmeanY" 0.032242387143617
"1989" 27 "SITTING" "tGravityAccmeanZ" 0.14116869604876
"1990" 27 "SITTING" "tGravityAccstdX" -0.974620173404255
"1991" 27 "SITTING" "tGravityAccstdY" -0.972505174787234
"1992" 27 "SITTING" "tGravityAccstdZ" -0.959200394414894
"1993" 27 "SITTING" "tBodyAccJerkmeanX" 0.0768320396617021
"1994" 27 "SITTING" "tBodyAccJerkmeanY" 0.00617714992829521
"1995" 27 "SITTING" "tBodyAccJerkmeanZ" -0.00495000607441489
"1996" 27 "SITTING" "tBodyAccJerkstdX" -0.700549974357447
"1997" 27 "SITTING" "tBodyAccJerkstdY" -0.674792293475665
"1998" 27 "SITTING" "tBodyAccJerkstdZ" -0.783632076781915
"1999" 27 "SITTING" "tBodyGyromeanX" -0.0608887602789628
"2000" 27 "SITTING" "tBodyGyromeanY" -0.0552177945716489
"2001" 27 "SITTING" "tBodyGyromeanZ" 0.108947089653191
"2002" 27 "SITTING" "tBodyGyrostdX" -0.795853557018617
"2003" 27 "SITTING" "tBodyGyrostdY" -0.802048718989362
"2004" 27 "SITTING" "tBodyGyrostdZ" -0.674128512103723
"2005" 27 "SITTING" "tBodyGyroJerkmeanX" -0.0893066039356303
"2006" 27 "SITTING" "tBodyGyroJerkmeanY" -0.0450414487725798
"2007" 27 "SITTING" "tBodyGyroJerkmeanZ" -0.0586254676047872
"2008" 27 "SITTING" "tBodyGyroJerkstdX" -0.8210758325
"2009" 27 "SITTING" "tBodyGyroJerkstdY" -0.837320211489362
"2010" 27 "SITTING" "tBodyGyroJerkstdZ" -0.782945588829787
"2011" 27 "SITTING" "tBodyAccMagmean" -0.627947737417819
"2012" 27 "SITTING" "tBodyAccMagstd" -0.677874152031915
"2013" 27 "SITTING" "tGravityAccMagmean" -0.627947737417819
"2014" 27 "SITTING" "tGravityAccMagstd" -0.677874152031915
"2015" 27 "SITTING" "tBodyAccJerkMagmean" -0.70180744799867
"2016" 27 "SITTING" "tBodyAccJerkMagstd" -0.696003354282979
"2017" 27 "SITTING" "tBodyGyroMagmean" -0.694016019806117
"2018" 27 "SITTING" "tBodyGyroMagstd" -0.754713306440957
"2019" 27 "SITTING" "tBodyGyroJerkMagmean" -0.823067662473404
"2020" 27 "SITTING" "tBodyGyroJerkMagstd" -0.837212879564096
"2021" 27 "SITTING" "fBodyAccmeanX" -0.681454795855319
"2022" 27 "SITTING" "fBodyAccmeanY" -0.641267840429521
"2023" 27 "SITTING" "fBodyAccmeanZ" -0.715482857547872
"2024" 27 "SITTING" "fBodyAccstdX" -0.654659392263298
"2025" 27 "SITTING" "fBodyAccstdY" -0.649506674776596
"2026" 27 "SITTING" "fBodyAccstdZ" -0.692130765962766
"2027" 27 "SITTING" "fBodyAccJerkmeanX" -0.714554678365692
"2028" 27 "SITTING" "fBodyAccJerkmeanY" -0.694509658473138
"2029" 27 "SITTING" "fBodyAccJerkmeanZ" -0.76857445225266
"2030" 27 "SITTING" "fBodyAccJerkstdX" -0.712857956529255
"2031" 27 "SITTING" "fBodyAccJerkstdY" -0.675744794384308
"2032" 27 "SITTING" "fBodyAccJerkstdZ" -0.797303408218085
"2033" 27 "SITTING" "fBodyGyromeanX" -0.768505711292553
"2034" 27 "SITTING" "fBodyGyromeanY" -0.795433953608777
"2035" 27 "SITTING" "fBodyGyromeanZ" -0.702788513114362
"2036" 27 "SITTING" "fBodyGyrostdX" -0.806288410297872
"2037" 27 "SITTING" "fBodyGyrostdY" -0.808791849202128
"2038" 27 "SITTING" "fBodyGyrostdZ" -0.697147299066489
"2039" 27 "SITTING" "fBodyAccMagmean" -0.667185803946808
"2040" 27 "SITTING" "fBodyAccMagstd" -0.734883056953989
"2041" 27 "SITTING" "fBodyBodyAccJerkMagmean" -0.688572791044947
"2042" 27 "SITTING" "fBodyBodyAccJerkMagstd" -0.707531366315426
"2043" 27 "SITTING" "fBodyBodyGyroMagmean" -0.785953610106383
"2044" 27 "SITTING" "fBodyBodyGyroMagstd" -0.777810418832447
"2045" 27 "SITTING" "fBodyBodyGyroJerkMagmean" -0.837585999827128
"2046" 27 "SITTING" "fBodyBodyGyroJerkMagstd" -0.848260021656915
"2047" 28 "SITTING" "tBodyAccmeanX" 0.278739266553398
"2048" 28 "SITTING" "tBodyAccmeanY" -0.0187975204834951
"2049" 28 "SITTING" "tBodyAccmeanZ" -0.107807008381068
"2050" 28 "SITTING" "tBodyAccstdX" -0.68398972178932
"2051" 28 "SITTING" "tBodyAccstdY" -0.606549833999029
"2052" 28 "SITTING" "tBodyAccstdZ" -0.70744912
"2053" 28 "SITTING" "tGravityAccmeanX" 0.647073359805825
"2054" 28 "SITTING" "tGravityAccmeanY" -0.137379481334951
"2055" 28 "SITTING" "tGravityAccmeanZ" -0.00797649700048543
"2056" 28 "SITTING" "tGravityAccstdX" -0.974479128592233
"2057" 28 "SITTING" "tGravityAccstdY" -0.959880660436893
"2058" 28 "SITTING" "tGravityAccstdZ" -0.946447412281553
"2059" 28 "SITTING" "tBodyAccJerkmeanX" 0.0792910308825243
"2060" 28 "SITTING" "tBodyAccJerkmeanY" 0.0135107680737864
"2061" 28 "SITTING" "tBodyAccJerkmeanZ" 0.00364494866063107
"2062" 28 "SITTING" "tBodyAccJerkstdX" -0.713004659097087
"2063" 28 "SITTING" "tBodyAccJerkstdY" -0.687209413543689
"2064" 28 "SITTING" "tBodyAccJerkstdZ" -0.824228169757282
"2065" 28 "SITTING" "tBodyGyromeanX" -0.0567790137621359
"2066" 28 "SITTING" "tBodyGyromeanY" -0.0488593126606262
"2067" 28 "SITTING" "tBodyGyromeanZ" 0.0966943342504854
"2068" 28 "SITTING" "tBodyGyrostdX" -0.764813965509709
"2069" 28 "SITTING" "tBodyGyrostdY" -0.765086678543689
"2070" 28 "SITTING" "tBodyGyrostdZ" -0.710462349475728
"2071" 28 "SITTING" "tBodyGyroJerkmeanX" -0.0898649942082524
"2072" 28 "SITTING" "tBodyGyroJerkmeanY" -0.0456655215715049
"2073" 28 "SITTING" "tBodyGyroJerkmeanZ" -0.0591893236052913
"2074" 28 "SITTING" "tBodyGyroJerkstdX" -0.746765237315534
"2075" 28 "SITTING" "tBodyGyroJerkstdY" -0.847302632669903
"2076" 28 "SITTING" "tBodyGyroJerkstdZ" -0.793601885631068
"2077" 28 "SITTING" "tBodyAccMagmean" -0.644599448147087
"2078" 28 "SITTING" "tBodyAccMagstd" -0.659757363641262
"2079" 28 "SITTING" "tGravityAccMagmean" -0.644599448147087
"2080" 28 "SITTING" "tGravityAccMagstd" -0.659757363641262
"2081" 28 "SITTING" "tBodyAccJerkMagmean" -0.723779362805825
"2082" 28 "SITTING" "tBodyAccJerkMagstd" -0.714477557324272
"2083" 28 "SITTING" "tBodyGyroMagmean" -0.683567422362136
"2084" 28 "SITTING" "tBodyGyroMagstd" -0.737683990849515
"2085" 28 "SITTING" "tBodyGyroJerkMagmean" -0.813718189757282
"2086" 28 "SITTING" "tBodyGyroJerkMagstd" -0.824174463058252
"2087" 28 "SITTING" "fBodyAccmeanX" -0.68776883432233
"2088" 28 "SITTING" "fBodyAccmeanY" -0.622841114519417
"2089" 28 "SITTING" "fBodyAccmeanZ" -0.741462254985437
"2090" 28 "SITTING" "fBodyAccstdX" -0.683199944917476
"2091" 28 "SITTING" "fBodyAccstdY" -0.623192236384369
"2092" 28 "SITTING" "fBodyAccstdZ" -0.713211963058252
"2093" 28 "SITTING" "fBodyAccJerkmeanX" -0.718019745738835
"2094" 28 "SITTING" "fBodyAccJerkmeanY" -0.705976257345146
"2095" 28 "SITTING" "fBodyAccJerkmeanZ" -0.804585188883495
"2096" 28 "SITTING" "fBodyAccJerkstdX" -0.734238501912621
"2097" 28 "SITTING" "fBodyAccJerkstdY" -0.688305009647573
"2098" 28 "SITTING" "fBodyAccJerkstdZ" -0.842972637427184
"2099" 28 "SITTING" "fBodyGyromeanX" -0.70487616923301
"2100" 28 "SITTING" "fBodyGyromeanY" -0.773967850635922
"2101" 28 "SITTING" "fBodyGyromeanZ" -0.709727226558252
"2102" 28 "SITTING" "fBodyGyrostdX" -0.784465639902913
"2103" 28 "SITTING" "fBodyGyrostdY" -0.762735614126214
"2104" 28 "SITTING" "fBodyGyrostdZ" -0.738649933252427
"2105" 28 "SITTING" "fBodyAccMagmean" -0.656100294024272
"2106" 28 "SITTING" "fBodyAccMagstd" -0.715164661849515
"2107" 28 "SITTING" "fBodyBodyAccJerkMagmean" -0.706908798520874
"2108" 28 "SITTING" "fBodyBodyAccJerkMagstd" -0.726122136199029
"2109" 28 "SITTING" "fBodyBodyGyroMagmean" -0.762735296006796
"2110" 28 "SITTING" "fBodyBodyGyroMagstd" -0.767012523398058
"2111" 28 "SITTING" "fBodyBodyGyroJerkMagmean" -0.826660930776699
"2112" 28 "SITTING" "fBodyBodyGyroJerkMagstd" -0.833674226650485
"2113" 28 "STANDING" "tBodyAccmeanX" 0.276120153465909
"2114" 28 "STANDING" "tBodyAccmeanY" -0.0196106242455114
"2115" 28 "STANDING" "tBodyAccmeanZ" -0.111939260223295
"2116" 28 "STANDING" "tBodyAccstdX" -0.608133788585227
"2117" 28 "STANDING" "tBodyAccstdY" -0.535146354788636
"2118" 28 "STANDING" "tBodyAccstdZ" -0.660507169431818
"2119" 28 "STANDING" "tGravityAccmeanX" 0.596489908068182
"2120" 28 "STANDING" "tGravityAccmeanY" -0.159514371232955
"2121" 28 "STANDING" "tGravityAccmeanZ" -0.0926602648977273
"2122" 28 "STANDING" "tGravityAccstdX" -0.973164266079545
"2123" 28 "STANDING" "tGravityAccstdY" -0.960933256704545
"2124" 28 "STANDING" "tGravityAccstdZ" -0.945966059659091
"2125" 28 "STANDING" "tBodyAccJerkmeanX" 0.0824062308022727
"2126" 28 "STANDING" "tBodyAccJerkmeanY" 0.0141872457548864
"2127" 28 "STANDING" "tBodyAccJerkmeanZ" -0.00247734002281818
"2128" 28 "STANDING" "tBodyAccJerkstdX" -0.643135700714773
"2129" 28 "STANDING" "tBodyAccJerkstdY" -0.609963881289773
"2130" 28 "STANDING" "tBodyAccJerkstdZ" -0.773531586988636
"2131" 28 "STANDING" "tBodyGyromeanX" -0.0735291511680114
"2132" 28 "STANDING" "tBodyGyromeanY" -0.0451436890589205
"2133" 28 "STANDING" "tBodyGyromeanZ" 0.105692923933523
"2134" 28 "STANDING" "tBodyGyrostdX" -0.711556711367045
"2135" 28 "STANDING" "tBodyGyrostdY" -0.713427389630682
"2136" 28 "STANDING" "tBodyGyrostdZ" -0.622184131999432
"2137" 28 "STANDING" "tBodyGyroJerkmeanX" -0.0860805048176136
"2138" 28 "STANDING" "tBodyGyroJerkmeanY" -0.0437809983988636
"2139" 28 "STANDING" "tBodyGyroJerkmeanZ" -0.0626159225017045
"2140" 28 "STANDING" "tBodyGyroJerkstdX" -0.689791758278409
"2141" 28 "STANDING" "tBodyGyroJerkstdY" -0.798979959488636
"2142" 28 "STANDING" "tBodyGyroJerkstdZ" -0.741845433806818
"2143" 28 "STANDING" "tBodyAccMagmean" -0.569569991120455
"2144" 28 "STANDING" "tBodyAccMagstd" -0.607805066017045
"2145" 28 "STANDING" "tGravityAccMagmean" -0.569569991120455
"2146" 28 "STANDING" "tGravityAccMagstd" -0.607805066017045
"2147" 28 "STANDING" "tBodyAccJerkMagmean" -0.649224303329546
"2148" 28 "STANDING" "tBodyAccJerkMagstd" -0.656365538846023
"2149" 28 "STANDING" "tBodyGyroMagmean" -0.607539045567045
"2150" 28 "STANDING" "tBodyGyroMagstd" -0.679673857163068
"2151" 28 "STANDING" "tBodyGyroJerkMagmean" -0.760708643386364
"2152" 28 "STANDING" "tBodyGyroJerkMagstd" -0.784159789318182
"2153" 28 "STANDING" "fBodyAccmeanX" -0.614814832168182
"2154" 28 "STANDING" "fBodyAccmeanY" -0.540562190071023
"2155" 28 "STANDING" "fBodyAccmeanZ" -0.684319004011364
"2156" 28 "STANDING" "fBodyAccstdX" -0.606381585607955
"2157" 28 "STANDING" "fBodyAccstdY" -0.56224204456875
"2158" 28 "STANDING" "fBodyAccstdZ" -0.675349070397727
"2159" 28 "STANDING" "fBodyAccJerkmeanX" -0.650093316014205
"2160" 28 "STANDING" "fBodyAccJerkmeanY" -0.629450020630682
"2161" 28 "STANDING" "fBodyAccJerkmeanZ" -0.749187660607954
"2162" 28 "STANDING" "fBodyAccJerkstdX" -0.668766481176136
"2163" 28 "STANDING" "fBodyAccJerkstdY" -0.615705270717614
"2164" 28 "STANDING" "fBodyAccJerkstdZ" -0.796834974772727
"2165" 28 "STANDING" "fBodyGyromeanX" -0.638634953056818
"2166" 28 "STANDING" "fBodyGyromeanY" -0.715582747721591
"2167" 28 "STANDING" "fBodyGyromeanZ" -0.631127818871023
"2168" 28 "STANDING" "fBodyGyrostdX" -0.735772226022727
"2169" 28 "STANDING" "fBodyGyrostdY" -0.715167583522727
"2170" 28 "STANDING" "fBodyGyrostdZ" -0.655394226196591
"2171" 28 "STANDING" "fBodyAccMagmean" -0.596766476930682
"2172" 28 "STANDING" "fBodyAccMagstd" -0.675726065523296
"2173" 28 "STANDING" "fBodyBodyAccJerkMagmean" -0.638582720019318
"2174" 28 "STANDING" "fBodyBodyAccJerkMagstd" -0.683350492909091
"2175" 28 "STANDING" "fBodyBodyGyroMagmean" -0.708848978369318
"2176" 28 "STANDING" "fBodyBodyGyroMagstd" -0.716597399028409
"2177" 28 "STANDING" "fBodyBodyGyroJerkMagmean" -0.783731989943182
"2178" 28 "STANDING" "fBodyBodyGyroJerkMagstd" -0.800627497215909
"2179" 29 "STANDING" "tBodyAccmeanX" 0.279111521944767
"2180" 29 "STANDING" "tBodyAccmeanY" -0.018471953048314
"2181" 29 "STANDING" "tBodyAccmeanZ" -0.108675612269477
"2182" 29 "STANDING" "tBodyAccstdX" -0.574295395364826
"2183" 29 "STANDING" "tBodyAccstdY" -0.598400275636657
"2184" 29 "STANDING" "tBodyAccstdZ" -0.606461283926453
"2185" 29 "STANDING" "tGravityAccmeanX" 0.683067625610465
"2186" 29 "STANDING" "tGravityAccmeanY" 0.115489757911628
"2187" 29 "STANDING" "tGravityAccmeanZ" 0.208215370043721
"2188" 29 "STANDING" "tGravityAccstdX" -0.973282885843023
"2189" 29 "STANDING" "tGravityAccstdY" -0.964643161017442
